Total_Assets,Total_Liabilities,Revenue,Operating_Expenses,Net_Income,Cash_Flow_Operating,Cash_Flow_Investing,Cash_Flow_Financing,Current_Ratio,Debt_to_Equity,Gross_Margin,Return_on_Assets,Return_on_Equity,Financial_Status
-0.166662769,-0.651335076,-0.464719232,-0.770058196,-0.336449265,-0.446639399,0.229689503,0.721814175,0.908705357,-0.42616159,-0.443035821,-0.598071604,-0.369136651,Normal
-0.037854438,0.414346672,0.390440596,-0.335117136,-0.976816854,0.940147761,0.124429144,0.815892071,-0.282081821,0.830663741,-0.331783714,-0.019409929,-0.586655043,Normal
-0.951013997,0.379068728,0.601894412,0.973985641,0.975330833,-0.44865477,-0.829450175,-0.208397074,0.473278215,-0.087308262,0.921563945,0.27825204,-0.218293851,Normal
-0.475574394,0.995808721,-0.380892472,0.363319851,-0.525136956,-0.149294672,0.617821997,-0.640043071,-0.305287239,0.613432257,0.036991661,-0.322237909,0.405616936,Normal
0.513310493,1.007199327,-0.928796414,0.463641722,-0.809587611,-0.826728989,0.976775667,0.650292682,-0.398484516,-0.488015289,-0.958570724,0.46735465,-0.774289063,Normal
-0.718022564,0.404058264,0.885851072,-0.540883996,-0.30506231,-0.511079683,-0.654676252,-0.55896659,-0.607827048,0.39205834,-0.223405573,0.400687866,-0.043636909,Normal
0.068776202,-0.489920347,-0.303215425,-0.801427782,0.460249074,-0.936948279,0.816041168,0.872665321,0.648855294,-0.187797611,-0.957906025,-0.149534418,-0.459244909,Normal
-0.563721323,0.629795151,-0.786245085,-0.416600906,-0.462430458,0.088486413,0.119061905,-0.941046993,-0.495007353,-0.939075916,-0.504201343,-0.794460525,-0.248471458,Normal
-0.964986481,-0.765511924,-0.006399636,-0.47099443,0.120233713,0.472753338,0.900099391,0.857293066,-0.442698399,-0.172017247,-0.07645184,-0.94233404,0.650063147,Normal
-0.512349098,0.59376567,0.553350504,-0.498876143,-0.210006562,-0.641304441,-0.665270014,0.192542409,1.010221947,0.103417481,-0.335409784,-0.249706925,0.869506077,Normal
0.93927983,0.855053958,-0.553195962,-0.580048468,-0.827967163,-0.295864054,0.603624189,0.563981543,-0.353080213,-0.697195101,-0.908634439,-0.805853107,-0.523636193,High Risk
0.594810445,-0.209016226,-0.456381355,0.161949698,-0.386957705,-1.000571309,-0.904869734,-0.189168162,-0.159311812,-0.632561729,-0.743759198,0.548415217,0.261416227,Normal
0.907078592,0.290978558,-0.510563399,-0.317146729,0.431847957,0.650201361,0.791454748,0.998305105,0.992128156,-0.067775299,0.113242956,-0.317509391,0.356164471,Normal
-0.024991631,-0.113559242,1.005028883,0.63898157,0.197636897,0.530725242,0.360815669,-0.531346088,-0.267851088,-0.313296513,0.398650141,0.324768334,0.692523317,Anomaly
-0.772109502,-0.098179531,-0.602255296,-0.597154969,-0.823787079,-0.907014538,-0.265261047,-0.457697994,-0.274241436,-0.116267701,-0.175357557,-0.294175616,0.807253525,Normal
0.093769894,-0.355225253,0.162901593,-0.051963761,-0.733428261,-0.301969058,-0.635643863,-0.883888617,0.662616122,-0.075888389,0.469404879,0.576125611,-0.06717399,Normal
-0.091137803,0.556297253,0.870644756,-0.927924875,0.257253801,0.882428382,0.654120977,0.895730634,-0.384297943,-0.720686323,-0.651073443,0.755146002,0.976708564,High Risk
0.679417839,0.907475205,-0.704461645,-0.018835698,0.615588721,-0.247486429,0.214716643,-0.073995231,-0.54291146,-0.638026725,-0.732474076,0.65661199,0.952879317,Normal
-0.795135726,0.91670485,0.962899827,-0.845993839,-0.347141493,0.021685746,-0.285530318,0.3640294,-0.158427314,0.702768715,0.682342474,-0.026838593,0.010878607,Anomaly
-0.024226779,-0.628807073,0.915594181,0.94467303,0.16299672,-0.321276579,-0.113676074,0.389227795,0.404688031,-0.675168355,-0.304209694,-0.802208265,0.083023887,High Risk
-0.692456652,0.783520801,0.78829906,0.581189665,-0.718235981,0.161952709,0.674741758,0.763674008,-0.929666752,0.336393779,-0.120730979,-0.245135217,0.338054304,Normal
-0.347413037,0.506463249,-0.567544898,-0.002462937,-0.42619951,0.928306782,-0.329799302,0.344157905,-0.258482397,-0.160920939,0.895587561,-0.143026489,-0.258218311,Normal
0.467997994,-0.471311708,0.281352751,-0.786266819,-1.030277867,0.967114666,-0.843373205,0.138171817,-0.314647933,0.944145154,-0.136775641,0.89422385,0.326479289,Normal
-0.048378053,-0.845705229,0.53801905,0.196310209,0.52191919,0.520196507,0.849314407,0.435022951,-0.520518736,-0.869389821,-0.966308386,0.13001511,0.026736997,Anomaly
-0.24622324,-0.440723347,0.993605403,0.519366331,-0.24019983,-0.222844289,-0.230055933,0.5163978,0.310601969,0.667032988,0.876635805,0.275882953,-0.944653245,Anomaly
-0.209495479,0.859113838,-0.636615862,-0.584005264,0.62121261,-0.042058775,-0.310310015,-0.61466503,-0.428831298,-0.014329231,-0.945347269,0.549149189,0.713302096,Anomaly
-0.081121178,0.296110385,0.54840908,0.149232148,0.397613746,-0.318290671,-0.606940784,-0.767318722,0.214075512,-0.991518091,0.332940615,0.135252028,0.891244145,Normal
0.562167681,0.473419496,-0.316123304,0.627066683,0.647397832,0.94318701,0.820762117,-0.83701531,0.006239578,-0.472248019,-0.336400094,0.193875168,-0.96333192,Anomaly
0.773722162,-0.462605347,-0.646323797,0.537788073,-0.479566597,0.385883516,-0.579941582,-0.238088609,-0.576597705,-0.182694629,-0.045507349,-0.489800419,0.584552977,Anomaly
0.898696966,0.470056956,-0.149022892,0.605275167,-0.688219166,-0.133334594,0.283589277,0.010019221,-0.476376268,-0.370659656,0.106140445,-0.850770274,-0.233881012,Normal
0.565895867,-0.924725402,0.60468545,0.753541034,0.944474068,-1.009600357,0.786445727,0.245521989,-0.671163504,-0.273654369,-0.167644365,0.431799497,0.171470007,Normal
-0.365727589,-0.224173435,-0.061051165,0.866896731,0.416195957,0.010200706,-0.956100446,0.930883315,-0.902496099,0.84048572,0.553984825,0.678237033,-0.002252541,Normal
0.370740185,0.283145878,0.08601059,-0.166770891,0.65839179,0.939884228,0.679375044,-0.324694777,0.239359944,-0.276700805,0.862307045,-0.16713967,0.101846273,Normal
-0.124281736,-0.686684797,1.012083879,0.150321369,-1.045087606,0.015371234,-0.182146691,0.536221432,0.348155147,-0.160315177,-0.802773352,0.097912399,-0.012007331,Normal
-0.48573556,0.679123831,-0.194083714,0.581320577,-0.336792643,-0.667950778,0.327473118,0.076791666,-0.680500487,0.527806674,0.605032303,-0.36985715,0.714613451,Normal
0.672530881,-0.507239431,0.243603889,0.399668205,0.469088333,-0.989583246,-0.260832267,-0.546281982,0.231654845,0.593546744,-0.719431825,-0.093148852,0.370018572,Normal
-0.913009657,0.334653751,-0.262613159,0.979241312,-0.910517597,-0.322358034,0.404813077,0.244832455,0.975949572,-0.833234424,-0.814872272,-0.56034081,-0.179465973,Anomaly
0.792843413,-0.16389245,-0.206880265,-0.927886387,0.10495408,0.808087852,-0.504151031,0.949182441,-0.866421551,0.413097271,0.911857555,0.506333371,0.380287113,High Risk
-0.077108753,0.221182203,0.405977629,-0.264644255,-0.18196602,0.965212158,-0.982846992,-0.738010883,-0.022107883,-0.032175009,-0.008219741,-0.01243895,0.941151692,High Risk
0.270101915,-0.76466162,0.896187325,-0.408586118,-1.035784594,0.862531308,0.924519396,0.028594318,0.470446761,-0.733194563,-0.672233886,0.094509284,-0.853627123,Normal
0.313872629,-0.94734143,0.095796421,-0.444932391,-0.582664669,0.429333469,-0.994306922,-0.883536492,-0.924052105,-0.470136536,0.150853064,-0.892931287,-0.229262487,Anomaly
0.779715128,0.853779371,0.553213169,-0.522212714,-0.481365058,0.085746369,0.669708156,-0.343854372,0.562263185,-0.911744054,-0.454046651,0.240169814,0.749259148,Normal
0.26905115,-0.437428931,-0.821203206,0.422945938,-0.84021873,0.151029398,-0.679584404,0.255436112,0.970725998,-0.278101653,-0.05750149,-0.572409032,0.482703867,Anomaly
0.224127206,0.672411741,-0.574422073,-0.789817297,0.238170121,0.047329477,-0.220009834,0.696725859,-0.837830927,-0.488840392,0.258734903,-0.222517078,0.880052562,Normal
-0.8572389,1.034942099,0.014392398,0.486044679,-0.569337667,0.384457228,0.66639774,0.475077349,0.651483821,-0.234144538,0.741144508,-0.165754503,-0.935781949,Anomaly
0.035379555,-0.554857699,-0.961225943,0.392454198,-0.49624879,-0.193632242,-0.603783602,-0.060328475,-0.249012551,0.16436685,-0.967114422,-0.096029461,0.733682732,Normal
-0.692218882,-0.446426483,-0.490044102,-0.467292712,0.791606482,0.308538472,0.755425827,0.83317538,-0.724919167,0.469926804,-0.550872577,-0.524436361,0.589699425,Anomaly
0.468149528,0.355998552,0.045292075,-0.463350326,-0.103007264,-0.789946549,-0.002588575,-0.380889634,-0.016379238,0.214646746,-0.783330867,0.680996708,0.636844487,Normal
0.023156523,0.966538039,-0.971446191,0.267042862,-0.258630312,-0.500911539,-0.273710216,0.522428232,-0.872274057,0.361447787,-0.781699581,-0.136455749,0.195064457,Normal
0.355116997,0.86638996,-0.46638556,0.525984765,0.429773948,0.643142113,0.336667738,-0.038004703,0.042297251,0.737895729,0.892029418,0.220299883,-0.911221443,Normal
-0.90659484,0.033195139,0.038471588,0.748028878,0.815211314,0.779042313,-0.324726224,0.811983067,-0.978149901,0.754350487,0.872910392,0.223790477,0.077136513,Normal
-0.82139637,0.622842985,0.158103698,0.700739194,-1.020387604,0.047362032,-0.312574388,0.609402192,0.461461509,0.728005629,0.504561194,0.210330427,-0.189377932,Normal
0.426437816,-0.707569634,0.871630354,0.919731652,-0.142194224,-0.970441982,0.483118102,0.817655781,-0.026981697,-0.694366037,0.295029379,0.118052622,0.052614492,Normal
-0.846505301,0.99072959,0.304200354,0.174826243,0.195099985,0.825631606,-0.389738112,-0.557976251,-0.085905463,-0.497559576,0.699138797,0.627789564,0.485221076,Normal
-0.848140561,0.964327828,-0.162461907,0.810515677,-0.411286162,0.374457081,-0.614412739,0.350613846,-0.619219214,0.007534679,-0.858000262,0.608415223,0.192423035,Anomaly
-0.965010783,-0.651107571,0.880937875,0.615999635,0.530493092,-0.203352058,0.635812848,0.491361389,-0.284164594,-0.281112835,-0.737546767,-0.157180657,-0.423048309,High Risk
0.901002256,-0.377314773,0.586568294,0.783345555,0.943584648,0.166461369,0.631125905,0.499269936,-0.648289454,-0.737586865,-0.347795186,0.266203105,0.199617873,Normal
0.468296911,-0.779382005,-0.596983436,-0.93187034,0.885378319,-0.171763304,-0.002945458,0.022030019,0.475220509,-0.423820438,0.668613632,-0.76566309,-0.84788583,Normal
-0.290951135,-0.433216759,-0.736948955,0.921712892,-0.520396807,-0.100420115,0.056941733,-0.964321946,-0.61346729,0.958603212,-0.041875059,-0.789003374,-1.005654688,Normal
-0.403015161,0.664903376,0.365851407,-0.034670425,-0.602663161,0.745062063,0.405967499,-0.463528788,0.234417221,-0.304859298,0.019936698,-0.035660788,-0.202002105,Normal
-0.297961932,-0.218131855,0.13125844,0.595934127,0.914560987,-0.710764321,0.021134308,-0.339681615,-0.449905364,-0.160144929,-0.52104417,0.777973196,0.519484843,Anomaly
0.541691546,-0.803106415,0.596262618,-0.70737296,-0.120634536,-0.82594068,-0.168878481,0.718704209,0.316071868,-0.989409209,0.305530005,0.293603137,0.652252107,Normal
0.317857377,-0.290951526,0.493324943,-0.185379166,-0.640099366,-1.028429996,1.021564294,0.696383326,0.079550417,0.443944645,0.777772035,0.330804748,0.098861524,Normal
-0.623010368,0.998689797,0.263456991,-0.427169537,0.394758322,-0.404010186,-0.723870911,-0.777301216,-0.157963766,-0.170928055,-0.323337892,-0.659490567,0.744294878,Normal
-0.644915503,0.289058294,0.99432225,-0.387936802,-0.482136305,-0.738187697,0.193058011,0.914471861,0.348585738,-0.794937839,0.247940002,-0.087178832,-0.761109796,Anomaly
-0.794517137,-0.141770567,0.078051018,-0.715042511,-0.517772959,-0.59260673,0.796948193,-0.621611951,-0.173626473,0.944788548,-0.318536195,-0.188839613,0.939240828,High Risk
0.315747345,-0.645438675,-0.772840766,0.610659131,0.752200994,-1.011358215,0.387711668,-0.157406995,0.649739649,0.560577508,0.590174532,0.551036236,0.853338893,Normal
0.521377718,1.008361662,0.674373517,-0.93650157,-0.735178114,-0.578143425,0.786771816,-0.556156445,0.463464909,0.457484275,-0.036496606,-0.697916624,0.199069964,High Risk
-0.465234147,0.674776522,-0.492070974,-0.347444269,-0.938718158,-0.36647497,-0.335140079,0.735310258,0.079923964,0.923309948,-0.303705466,0.079088799,-0.897416669,Normal
-0.947550892,-0.413524413,0.571227708,-0.615679362,-0.513748348,-0.970578634,-0.467691093,0.513257553,0.762776728,-0.183130393,-0.144789446,0.799553579,-0.095146163,Normal
-0.826573881,-0.84008773,0.935081178,0.189693434,0.187139966,0.185569155,0.725687702,-0.279173478,0.664944969,0.442172909,-0.793276494,0.762981342,-0.652867765,High Risk
0.92344563,-0.867212215,0.408314404,-0.460594804,-0.816919545,0.107125861,-0.216107271,0.378093973,0.062062954,-0.587743043,0.734926939,0.685307731,0.258280651,Anomaly
-0.405170465,-0.738577352,0.204405536,-0.451376089,-0.093728227,-0.839247384,0.43399672,-0.617789854,-0.878507512,0.399126883,0.916270457,-0.238796686,-0.631177547,Normal
0.530961726,0.19036151,-0.070083767,-0.005907452,0.22945506,0.159702726,-0.723648109,-0.221587158,0.131393124,-0.973974972,-0.031656061,0.857144975,-0.039167477,Normal
0.245328435,0.89251756,-0.264301522,0.313327171,0.688885016,0.969424438,0.529082709,-0.23197514,-0.296355625,-0.748369157,-0.536679862,0.594249666,-0.599406225,Normal
-0.234266452,0.020822296,-0.287380924,-0.718831963,-0.595335285,0.860727844,0.102937857,-0.510557621,0.078856209,-0.147390029,0.337614458,0.682992802,-0.647649874,Anomaly
-0.58252111,0.719361012,0.286042749,-0.613540959,0.623745804,-1.028545847,-0.474657014,0.767297053,0.296075284,-0.97796818,-0.081024457,0.840211875,-0.513603427,Anomaly
-0.749089993,-0.081792489,0.518555335,-0.474342423,-0.584883621,0.561647745,-0.009294179,0.372022948,0.291423323,-0.073598954,-0.475616239,0.849208906,-0.957312312,Normal
0.226259945,0.448256281,0.371326126,0.936951425,0.332026755,-0.324561621,0.407753614,-0.426479728,0.349647725,0.048677881,-0.897395256,-0.499988729,0.436167511,Normal
0.541652522,0.495247342,-0.60021881,-0.183026139,-0.178644169,-0.906217464,-1.003539003,-0.502182228,0.361307804,0.247323001,0.781444777,-0.717539632,-0.394316322,Normal
0.28334584,-0.630456718,-0.002088741,0.209022514,-0.83436422,-0.440153129,0.285225396,-0.950904458,-0.795625156,-0.800472905,0.598093213,0.372733437,0.399638846,Normal
0.058880967,-0.252633951,0.600241946,-0.485281869,0.409837135,-0.388491266,0.087709797,-0.293078597,-0.628310807,-0.638393926,0.661738059,0.12559478,0.309102956,Normal
-0.906044906,0.304430416,-0.039086444,-0.001786889,-0.620458631,0.015739,-0.57421276,0.067611062,0.262402794,0.230591018,-0.105758745,-0.330865689,-0.882424263,Normal
0.924687954,-0.838820778,0.084189712,-0.810484977,-0.705827138,0.292249042,0.523196872,-0.430940319,-0.188950461,0.320861139,0.51234591,0.360294446,-0.383547762,Normal
0.589232676,-0.25197995,0.558749982,-0.886970784,-0.328779988,0.468723084,-0.402863562,0.415285404,0.530960648,-0.950211226,0.173075618,-0.844710391,0.133390697,Normal
-0.410352703,0.097608715,0.33641544,-0.043987394,0.283310767,-0.540615387,-0.457662573,-0.162631353,-0.763904461,0.084009714,-0.234075976,-0.873339537,0.846524551,Normal
0.947374195,1.028635096,-0.1733709,-0.18009936,-0.586771523,-0.388422953,-0.057265086,-0.353659766,-0.628695112,0.575752115,0.688827658,-0.278820853,-0.202424696,Normal
0.200313834,-0.023990988,0.81023636,-0.688577941,-0.691222253,-0.415281397,0.364915814,0.892896777,0.116105617,-0.863365997,0.996514523,-0.589462723,0.007477818,Normal
0.161865198,0.6651071,-0.672750806,0.381140878,-1.051685945,-0.306243386,0.885497759,-0.460786232,-0.001044843,-0.171686332,0.800333805,0.426321238,0.50522877,Normal
0.489171794,-0.109676034,1.012806382,0.97415857,-0.09362774,0.971435261,-0.736814957,-0.189638502,-0.476719099,-0.345900053,0.55758043,0.87054361,0.613021588,Normal
0.61502905,0.625426554,-0.761211491,-0.185950764,-0.182852504,0.526672619,-0.211258713,-0.221599777,-0.188603668,0.83444226,0.501011101,0.3161132,0.856544413,Normal
0.308191333,0.219913473,-0.97146891,0.25868677,-0.587038663,0.921954872,-0.890020432,-0.504028653,-0.946436053,-0.628763739,0.309200901,0.30286576,-0.007943785,Normal
-0.735833123,0.807434395,0.799321441,0.916027401,-0.961006504,0.356496708,0.534671007,-0.551512886,-0.942261197,-0.362285531,0.710275663,-0.951961667,-0.623321334,High Risk
-0.320557622,-0.152299824,-0.506033525,0.660716906,-0.181586051,-0.218913268,-0.105647695,-0.381559505,-0.824761068,0.803844089,-0.000758155,0.02698597,0.534161466,Normal
0.844851997,0.237850231,0.4748992,-0.054051541,0.563274472,-0.252065937,0.428324853,0.743124411,0.153306537,-0.337573423,-0.614792431,0.617094834,-0.761798679,Normal
-0.545120843,0.289734403,0.639449827,0.478043268,0.411950988,-0.053796161,-0.364270632,0.548649839,0.735691167,0.065877182,0.541522645,0.30158032,-0.16789272,Normal
-0.253576029,-0.139304923,0.736524023,-0.705564742,0.713906525,-0.197651207,0.711359343,0.376334229,-0.489250516,-0.935867688,0.840218825,-0.523766549,0.257850145,Normal
-0.13520096,-0.690285462,1.004869388,0.040254985,-1.052455684,0.627742246,0.073777897,-0.071845996,-0.948549935,0.977647912,-0.299991364,0.677831561,0.386956335,Normal
-0.120721454,-0.792690058,-0.406702639,-0.412408073,0.933089234,-0.101096575,0.915908773,0.029543578,0.420898246,0.656092748,0.570973986,0.902205003,0.470476723,Normal
0.222163171,-0.947828203,0.435527442,-0.641410009,-0.363871566,-0.44089306,-0.865659546,-0.452102794,0.71871396,0.27304317,-0.43336748,-0.424628313,-0.623941147,Normal
0.874474875,0.7810806,-0.768198419,-0.126447221,0.982847308,0.520487964,0.031440072,-0.838082105,-0.736982833,-0.880142965,0.885763602,-0.56381649,0.974829184,Anomaly
-0.513354321,-0.504326624,-0.178502003,-0.699971583,-0.548126716,0.680087886,0.550955136,-0.324188867,-0.234467038,-0.851768546,0.374700448,-0.309376448,-0.654600966,Normal
-0.748862848,-0.554705379,0.71423467,0.403252498,-0.093849174,-0.190511404,0.208353639,0.005182075,-0.69524289,0.093269586,0.149509777,-0.842462026,-0.821646022,Normal
-0.598756518,0.50364643,-0.257728501,-0.068254693,-0.337900637,0.305739193,-0.980243842,-0.872117242,-0.801560129,-0.429219635,0.564834388,0.726146591,0.330549641,Normal
0.763527006,-0.335763894,0.194419509,0.077239726,-0.334096873,-0.915940356,0.975097472,-0.810223261,0.298182325,0.249700856,0.630627517,0.834299035,0.829481925,Normal
0.287112984,0.039589641,0.017714752,-0.670133683,0.675490377,0.028217727,-0.413570549,-0.460337133,0.946420197,0.200254166,0.786701454,0.2612801,0.118223259,Normal
-0.424016445,-0.653564937,0.30542647,-0.682961809,0.47656341,-0.943670485,-0.514486697,-0.25204691,0.359068988,0.683642958,0.8039571,0.514944255,0.191452961,Normal
0.623282625,0.955031159,0.967028361,0.178770356,0.986486309,-0.975346274,-0.027513966,-0.199528664,0.981490639,-0.436632277,-0.869276879,0.329709523,0.075827702,Normal
0.713033422,0.736785873,-0.88893522,0.95882579,0.200771949,0.195640875,0.088878557,-0.750866454,-0.13572449,0.15938735,-0.730798413,-0.234210705,-0.929821314,Anomaly
0.683680332,0.761418645,0.159747407,-0.767497003,-0.111030667,-0.425404468,0.550610875,-0.534809226,0.805014064,0.560437002,0.655929705,0.258839556,0.365565577,Normal
0.826758596,-0.160711301,0.744704204,-0.399450051,-0.885427333,0.455646887,-0.217839655,-0.463095478,-0.601169171,-0.01568867,0.892570263,0.65430057,-0.289898937,Normal
-0.490536177,0.556764543,-0.027595155,0.734380635,0.995637528,0.763663355,-0.12165992,-0.851455734,-0.778122705,0.667545204,-0.366414462,0.603168158,0.881563675,Anomaly
0.50294125,-0.691164962,-0.842813995,-0.814072899,0.072148032,-0.754281248,0.074049497,-0.334079123,0.408502444,-0.738376434,-0.956227291,-0.807810917,-0.637618637,High Risk
-0.07896207,-0.964075988,0.132586301,0.74686365,0.38122963,0.419509637,-0.215545843,-0.842274409,-0.2635724,0.473059242,-0.336766364,-0.069181724,-0.403669354,Normal
0.674757652,-0.94116694,-0.329736633,0.063917509,-0.2283041,-0.001762078,0.856042532,0.421289724,-0.372612182,0.893376449,-0.218123521,-0.195556175,0.007606032,High Risk
0.450478996,0.20213118,-0.688181337,-0.161437811,0.064231587,-0.808989508,0.725645634,-0.214079324,0.345094045,-0.335100753,0.527685288,0.491082246,-0.04817975,Normal
0.545236119,-0.062607434,0.716385393,-0.35293133,0.883615231,0.273209502,-0.090730846,-0.332772617,-0.340549321,-0.26584047,-0.879347025,0.005882683,-0.204483657,Anomaly
0.307565433,0.06374307,0.053787603,-0.377334448,-0.727001575,0.188703933,-1.027624864,-0.73357931,0.144711995,-0.834319922,-0.553831649,-0.287744328,-0.378743683,Normal
-0.638356678,-0.966408194,0.886857384,-0.360463909,-0.46563446,0.000488424,0.827997064,-0.533443444,-0.409619638,0.287299716,0.789854316,0.402691105,-0.717961798,Anomaly
0.087975469,-0.128603587,0.629334108,0.764184699,-0.756799608,0.824623845,-0.771879394,-0.521029613,0.573394538,0.10830061,-0.667861382,-0.047930287,0.648778425,Normal
0.956659695,0.467393577,0.40057672,0.451443595,0.571597323,0.011396864,-0.524304047,0.98526969,-0.383368373,-0.921171723,0.524163584,-0.467932068,-0.106167677,Normal
0.863236485,-0.088234903,-0.991552073,0.346413893,-0.943589874,0.953097765,-0.714145431,0.685300876,0.068466315,0.509875963,-0.260630825,0.759026366,0.145757068,Normal
-0.90362936,0.49594642,-0.135977717,0.597033833,-0.902945886,-0.012376345,-0.657586607,-0.95629147,-0.970397676,0.664812899,0.333678066,-0.745880915,0.092194646,Anomaly
-0.663280417,-0.511299758,-0.602088252,-0.455035159,-0.452931591,-0.801501428,0.625989032,0.247897426,0.589578151,0.82128295,-0.827554577,-0.929714069,0.150894259,High Risk
-0.728654675,0.659225946,0.841369866,0.246030456,-0.005341848,-0.090125127,0.1658099,-0.47457971,0.241692763,0.094798311,-0.408054377,-0.686132937,0.413295997,Normal
0.445518005,0.205822604,-0.648433363,-0.060822705,-0.229274396,-0.668147214,0.941634058,-0.777908091,-0.627245721,-0.092467044,-0.135439684,-0.647933369,0.260219433,Normal
0.626915077,-0.556205856,-0.422850283,0.565358174,-0.979341906,0.163962944,-0.551206812,0.425577268,-0.58028474,0.758999675,0.71736582,0.076864825,-0.460901848,Normal
-0.56706157,-0.503831145,0.044149707,-0.353755788,0.914563118,0.356539067,-0.027565401,-0.723403763,-0.484643731,-0.200787181,0.138110458,0.244945884,0.106713432,Normal
0.010571653,0.28572274,-0.468778807,0.294854158,0.904971864,-0.094209346,0.98558279,-0.09859353,0.152774034,0.315343761,-0.884000076,-0.096264602,-0.520522298,High Risk
0.672197842,0.693118773,-0.577039318,0.759152592,-0.492644683,-0.837908984,0.674537515,0.278581082,0.095507061,0.234770152,0.608214756,-0.569475308,0.177970966,Normal
0.45899678,-0.142846343,0.2106163,-0.173318087,0.445658066,-0.093795863,0.4730015,0.12310595,-0.461563819,-0.254131301,-0.865666525,-0.708821921,-0.140319423,Normal
0.082463313,-0.460288847,-0.821763816,-0.825047294,0.128268984,-0.870504448,-0.638716767,0.970106357,0.391335286,-0.827605076,0.869525441,-0.011973984,-0.936576164,Normal
0.177524161,0.767919706,-0.884013353,0.04792156,-0.579549678,0.334460275,0.557032777,0.586001559,0.787094144,-0.95922669,-0.555651536,0.129987586,0.472420057,Normal
0.015526887,0.368929117,-0.248445739,-0.282438021,-0.52830504,0.551597368,-0.312004225,0.562883113,-0.92911374,-0.141401775,-0.010924824,-0.376291796,-0.459353014,Normal
-0.401013845,-0.077355791,0.456615616,0.351274494,-0.053142109,0.896658574,0.064937595,-0.27503673,-0.170633469,-0.034929849,-0.830642056,-0.537980759,0.85016215,Normal
0.127483462,0.002979131,0.120985818,0.892829324,-0.202376478,-0.735402646,0.226912265,-0.970036944,0.187259558,0.651532558,0.134593174,-0.808710722,-0.447402915,Normal
0.372223278,-0.569334414,-0.145988447,-0.011209857,-0.468006846,0.034146512,0.227329434,0.483249424,0.172878934,-0.169196033,0.007421271,-0.913923374,1.005204445,Normal
0.736651032,0.283245314,0.143133738,-0.048927485,0.603337626,0.104592284,0.468691325,1.014350552,-0.97778747,-0.437068881,-0.164117207,-0.760035074,-0.07739939,Normal
0.268303616,-0.257624878,-0.262193701,0.31700949,-0.073250495,0.816610421,0.33515221,-0.174382347,-0.59004239,-0.073336387,-0.90303607,0.471860068,-0.962970341,Normal
0.514953865,1.027466198,0.892664963,-0.75342061,0.286543416,0.224430977,-0.88717483,0.985898802,-0.891938328,-0.523851279,0.760208454,-0.298744988,-0.86182119,Anomaly
-0.672652403,-0.012590967,-0.890616095,-0.462044247,-0.679576794,-0.742007418,-0.085841525,-0.703181173,0.137418892,-0.818617788,0.609733366,-0.9116498,-0.850016723,Normal
-0.076950663,-0.001085745,0.360953976,0.830568521,0.034748275,-0.158570678,0.339930662,-0.393304987,0.292542352,-0.775030134,0.275242692,0.019026138,-0.902503784,Anomaly
-0.970497534,0.160263596,0.801878794,0.346840454,-0.412504355,0.279568456,-0.418248462,-0.645093346,-0.693202333,-0.360689278,0.155335518,0.073041556,-0.473303703,Normal
-0.501526364,0.868289956,0.625020204,-0.928340145,0.020027309,0.370886699,-0.383095367,-0.035668782,-0.341509236,-0.976794736,0.397351529,-0.134832249,-0.358080628,Normal
0.446469997,0.634359761,-0.629296067,-0.556989985,0.547961631,0.697447234,-0.771403562,0.608498571,-0.348019415,-0.559608448,-0.68922061,-0.750459384,-0.790786095,Normal
0.970767942,-0.071212677,-0.402884834,0.371886984,0.523241581,-0.671801482,-0.165633754,-0.30492996,0.646556447,0.580861049,0.866128761,0.496809894,-0.127748491,Normal
-0.792971105,0.468666969,0.449297231,0.530312614,-0.337292625,0.874916874,1.004952071,0.827182563,-0.622328976,-0.530632519,-0.411771209,0.369261684,-0.275391027,Anomaly
-0.195628635,0.201392213,-0.8311917,0.676886581,0.368363193,-0.915268581,-0.440237285,0.103760552,0.095502572,-0.779680953,0.321509975,-0.200574653,0.274303975,High Risk
0.591913513,0.011991989,0.641162451,-0.386930576,0.880942938,0.939551092,0.066791685,-0.055188764,0.571725928,0.905636054,0.22342559,-0.227510315,-0.619210121,Normal
-0.585784538,-0.59342739,0.453059117,0.853972984,0.225994225,0.686801429,0.503123537,0.588590253,0.666399026,0.249058912,0.28231082,-0.662855539,0.837566874,Anomaly
0.107848994,-0.045373367,0.47471105,0.119588364,-0.764372953,0.290622184,-1.000220451,-0.783780027,0.33552481,-0.881609107,0.760239505,0.494064693,0.030196534,Normal
0.459529778,-0.485473707,-0.798873151,0.398501229,0.338131922,0.440518096,0.826977442,0.562000541,-0.409472184,-0.877150281,-0.389608284,0.195983932,0.248762015,Normal
0.228181459,0.864428336,0.450739261,0.204649737,-0.854652309,-0.88808169,-0.231690743,-0.500518311,0.653141457,0.228256595,0.503851432,-0.798642661,-0.936369328,Normal
-0.617420256,-0.304709774,0.373958943,-0.716043944,0.737387515,-0.950694143,0.762447464,-0.424731745,0.488973963,0.083530143,0.206929258,-0.23283771,0.117624787,Normal
-0.286736253,0.939935171,0.679733887,0.916296844,-0.000211514,-0.829758832,-0.947789875,0.213101731,0.4124586,-0.864825669,-0.823188563,0.784471849,-0.269813641,Normal
